node_id,direction,edges
1611,out,6 66 6 8 74 72 74 6 8 44 74 24 24 6 8 6 44 0 32 62 62 62 6 8 8 6 70 41 40 74 74 32 74 74 74 22 74 
1612,in,63 9 7 7 45 25 63 63 63 63 63 1 63 63 7 37 7 
1612,out,62 8 6 6 44 24 62 62 62 62 62 0 62 62 6 36 6 
1613,in,7 7 7 7 25 7 9 7 7 25 1 7 7 74 23 
1613,out,6 6 6 6 24 6 8 6 6 24 0 6 6 75 22 
1614,in,9 9 73 7 45 74 25 63 63 7 7 9 74 74 74 23 75 
1614,out,8 8 72 6 44 75 24 62 62 6 6 8 75 75 75 22 74 
1615,in,19 63 45 7 13 45 19 33 19 25 74 19 7 
1615,out,18 62 44 6 12 44 18 32 18 24 75 18 6 
1616,in,7 7 7 35 45 25 7 9 45 7 7 9 73 15 7 1 
1616,out,6 6 6 34 44 24 6 8 44 6 6 8 72 14 6 0 
1617,in,7 9 73 9 73 9 7 25 7 63 7 7 1 37 63 23 7 
1617,out,6 8 72 8 72 8 6 24 6 62 6 6 0 36 62 22 6 
1618,in,67 73 73 7 45 25 7 63 63 71 45 1 9 37 63 
1618,out,66 72 72 6 44 24 6 62 62 70 44 0 8 36 62 
1619,in,9 9 7 25 7 7 7 63 45 63 45 63 63 7 63 
1619,out,8 8 6 24 6 6 6 62 44 62 44 62 62 6 62 
1620,in,7 7 19 7 15 7 43 7 25 43 7 43 9 7 7 45 7 7 7 7 7 33 7 7 
1620,out,6 6 18 6 14 6 42 6 24 42 6 42 8 6 6 44 6 6 6 6 6 32 6 6 
1621,in,7 19 71 7 7 25 7 43 7 45 7 7 7 33 15 
1621,out,6 18 70 6 6 24 6 42 6 44 6 6 6 32 14 
1622,in,25 7 45 25 25 7 7 7 7 45 7 1 41 40 
1622,out,24 6 44 24 24 6 6 6 6 44 6 0 41 40 
1623,in,7 7 15 7 7 25 43 43 7 43 7 7 45 7 7 7 33 7 7 
1623,out,6 6 14 6 6 24 42 42 6 42 6 6 44 6 6 6 32 6 6 
1624,in,7 7 25 7 7 63 63 7 7 45 63 7 63 7 63 7 
1624,out,6 6 24 6 6 62 62 6 6 44 62 6 62 6 62 6 
1625,in,7 19 19 7 15 7 7 7 7 7 7 7 19 45 7 19 7 7 7 15 15 7 7 
1625,out,6 18 18 6 14 6 6 6 6 6 6 6 18 44 6 18 6 6 6 14 14 6 6 
1626,in,34 36 34 70 34 34 36 34 34 34 70 70 34 47 70 70 
1626,out,35 37 35 71 35 35 37 35 35 35 71 71 35 46 71 71 
1627,in,7 67 45 25 75 7 71 25 23 7 7 33 71 35 25 
1627,out,6 66 44 24 74 6 70 24 22 6 6 32 70 34 24 
1628,in,7 7 19 15 7 25 7 43 7 45 7 7 7 71 7 7 
1628,out,6 6 18 14 6 24 6 42 6 44 6 6 6 70 6 6 
1629,in,7 73 74 74 25 7 7 74 75 45 7 75 73 75 1 74 35 
1629,out,6 72 75 75 24 6 6 75 74 44 6 74 72 74 0 75 34 
1630,in,35 73 9 7 7 45 25 63 7 63 63 63 37 63 
1630,out,34 72 8 6 6 44 24 62 6 62 62 62 36 62 
1631,in,9 7 7 45 25 63 7 7 37 25 63 63 63 25 63 
1631,out,8 6 6 44 24 62 6 6 36 24 62 62 62 24 62 
1632,in,7 9 9 73 73 73 7 37 45 25 7 7 23 9 63 
1632,out,6 8 8 72 72 72 6 36 44 24 6 6 22 8 62 
1633,in,9 73 73 7 45 25 7 63 63 63 63 63 7 
1633,out,8 72 72 6 44 24 6 62 62 62 62 62 6 
1634,in,7 7 45 71 35 41 7 7 51 50 7 7 7 1 7 58 33 7 33 51 50 51 50 23 
1634,out,6 6 44 70 34 40 6 6 51 50 6 6 6 0 6 59 32 6 32 51 50 51 50 22 
1635,in,73 73 37 45 25 7 75 7 7 75 75 75 75 7 75 
1635,out,72 72 36 44 24 6 74 6 6 74 74 74 74 6 74 
1636,in,7 7 63 9 73 9 7 7 71 45 25 63 35 37 13 63 7 1 23 63 
1636,out,6 6 62 8 72 8 6 6 70 44 24 62 34 36 12 62 6 0 22 62 
1637,in,73 9 73 9 7 45 25 63 63 63 63 63 63 7 63 13 7 25 63 63 63 67 37 63 7 63 
1637,out,72 8 72 8 6 44 24 62 62 62 62 62 62 6 62 12 6 24 62 62 62 66 36 62 6 62 
1638,in,70 34 34 34 34 34 34 31 34 36 70 34 34 36 47 36 70 
1638,out,71 35 35 35 35 35 35 30 35 37 71 35 35 37 46 37 71 
1639,in,62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 
1639,out,63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 
1640,in,19 7 7 15 7 7 35 43 7 7 45 7 7 7 7 33 7 
1640,out,18 6 6 14 6 6 34 42 6 6 44 6 6 6 6 32 6 
1641,in,67 73 73 9 73 7 63 7 25 63 45 63 73 63 63 
1641,out,66 72 72 8 72 6 62 6 24 62 44 62 72 62 62 
1642,in,7 19 15 45 19 15 71 35 7 7 25 19 7 43 7 15 45 7 43 7 7 15 43 15 7 43 15 19 19 15 43 7 19 
1642,out,6 18 14 44 18 14 70 34 6 6 24 18 6 42 6 14 44 6 42 6 6 14 42 14 6 42 14 18 18 14 42 6 18 
1643,in,7 73 73 9 7 73 45 25 63 63 7 63 7 63 63 63 63 
1643,out,6 72 72 8 6 72 44 24 62 62 6 62 6 62 62 62 62 
1644,in,45 15 43 43 7 25 1 19 19 74 74 74 7 19 74 15 19 7 19 15 7 15 15 
1644,out,44 14 42 42 6 24 0 18 18 75 75 75 6 18 75 14 18 6 18 14 6 14 14 
1645,in,37 7 45 25 7 73 7 45 7 63 63 73 9 35 
1645,out,36 6 44 24 6 72 6 44 6 62 62 72 8 34 
1646,in,6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 
1646,out,7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 
1647,in,36 12 36 36 34 36 70 31 31 57 76 36 12 70 31 36 70 70 31 36 70 70 36 36 34 36 36 34 36 12 70 36 34 36 36 36 34 36 12 31 36 36 12 36 34 36 36 12 70 12 
1647,out,37 13 37 37 35 37 71 30 30 56 77 37 13 71 30 37 71 71 30 37 71 71 37 37 35 37 37 35 37 13 71 37 35 37 37 37 35 37 13 30 37 37 13 37 35 37 37 13 71 13 
1648,in,19 7 7 15 7 45 25 25 7 7 7 9 15 7 
1648,out,18 6 6 14 6 44 24 24 6 6 6 8 14 6 
1649,in,22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 
1649,out,23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 
1650,in,9 73 9 7 45 25 7 63 7 7 7 75 37 13 63 7 
1650,out,8 72 8 6 44 24 6 62 6 6 6 74 36 12 62 6 
1651,in,42 42 42 42 42 31 42 11 42 42 42 42 42 42 42 
1651,out,43 43 43 43 43 30 43 43 10 43 43 43 43 43 43 
1652,in,36 34 34 70 36 70 31 36 36 34 31 34 36 36 34 34 34 34 36 36 34 34 36 34 34 34 31 70 26 34 34 36 36 36 34 34 34 36 36 36 31 36 36 34 36 34 36 70 36 70 36 47 36 70 36 36 70 36 36 34 36 34 34 36 36 36 34 70 34 36 70 34 57 70 34 26 70 36 36 70 34 
1652,out,37 35 35 71 37 71 30 37 37 35 30 35 37 37 35 35 35 35 37 37 35 35 37 35 35 35 30 71 27 35 35 37 37 37 35 35 35 37 37 37 30 37 37 35 37 35 37 71 37 71 37 46 37 71 37 37 71 37 37 35 37 35 35 37 37 37 35 71 35 37 71 35 56 71 35 27 71 37 37 71 35 
1653,in,36 70 70 70 70 36 36 70 76 36 70 70 70 36 70 70 34 70 34 34 34 34 36 34 26 76 36 70 26 34 70 70 70 70 26 34 70 70 70 70 34 70 34 34 70 70 34 36 34 70 36 34 70 34 34 34 36 36 70 26 70 36 36 34 36 70 34 31 70 70 36 34 36 34 34 70 76 70 70 36 70 34 36 36 70 36 70 34 70 36 70 70 70 70 47 34 36 34 70 36 36 70 36 70 70 36 
1653,out,37 71 71 71 71 37 37 71 77 37 71 71 71 37 71 71 35 71 35 35 35 35 37 35 27 77 37 71 27 35 71 71 71 71 27 35 71 71 71 71 35 71 35 35 71 71 35 37 35 71 37 35 71 35 35 35 37 37 71 27 71 37 37 35 37 71 35 30 71 71 37 35 37 35 35 71 77 71 71 37 71 35 37 37 71 37 71 35 71 37 71 71 71 71 46 35 37 35 71 37 37 71 37 71 71 37 
1654,in,74 67 7 74 74 74 74 74 25 75 74 45 19 7 25 74 7 7 1 74 75 71 7 23 75 19 75 75 74 
1654,out,75 66 6 75 75 75 75 75 24 74 75 44 18 6 24 75 6 6 0 75 74 70 6 22 74 18 74 74 75 
1655,in,24 24 24 24 24 24 24 56 24 24 24 24 24 24 24 24 24 24 24 56 24 24 24 24 24 24 24 24 24 24 24 56 24 24 56 24 24 24 56 56 24 24 24 24 24 24 24 24 24 24 24 24 24 24 56 56 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 
1655,out,25 25 25 25 25 25 25 57 25 25 25 25 25 25 25 25 25 25 25 57 25 25 25 25 25 25 25 25 25 25 25 57 25 25 57 25 25 25 57 57 25 25 25 25 25 25 25 25 25 25 25 25 25 25 57 57 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 
1656,in,7 7 74 45 7 25 7 23 7 7 74 7 7 7 74 7 7 74 7 74 74 74 
1656,out,6 6 75 44 6 24 6 22 6 6 75 6 6 6 75 6 6 75 6 75 75 75 
1657,in,7 19 71 25 7 19 7 7 7 7 19 1 23 33 25 
1657,out,6 18 70 24 6 18 6 6 6 6 18 0 22 32 24 
1658,in,7 73 73 9 73 7 45 25 63 7 1 63 63 63 7 63 63 23 63 
1658,out,6 72 72 8 72 6 44 24 62 6 0 62 62 62 6 62 62 22 62 
1659,in,7 7 63 45 74 25 7 7 7 7 63 63 7 7 7 71 23 
1659,out,6 6 62 44 75 24 6 6 6 6 62 62 6 6 6 70 22 
1660,in,54 54 54 54 54 54 54 54 54 54 54 54 54 54 
1660,out,55 55 55 55 55 55 55 55 55 55 55 55 55 55 
1661,in,42 42 42 42 42 31 42 42 42 42 79 42 11 27 
1661,out,43 43 43 43 43 30 43 43 43 43 78 43 10 26 
1662,in,36 36 34 36 34 70 31 31 36 36 36 34 31 34 34 36 34 34 31 34 70 34 34 34 70 26 34 34 70 34 70 36 36 70 36 70 70 36 70 34 70 70 34 36 
1662,out,37 37 35 37 35 71 30 30 37 37 37 35 30 35 35 37 35 35 30 35 71 35 35 35 71 27 35 35 71 35 71 37 37 71 37 71 71 37 71 35 71 71 35 37 
1663,in,62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 
1663,out,63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 
1664,in,69 68 69 68 63 69 68 63 63 57 69 68 69 68 57 63 69 68 63 63 69 68 63 69 68 63 63 63 69 63 63 63 63 63 63 69 68 63 68 
1664,out,69 68 69 68 62 69 68 62 62 56 69 68 69 68 56 62 69 68 62 62 69 68 62 69 68 62 62 62 68 62 62 62 62 62 62 69 68 62 69 
1665,in,14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 
1665,out,15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 
1666,in,7 7 7 73 9 45 25 7 63 3 45 7 63 25 7 
1666,out,6 6 6 72 8 44 24 6 62 2 44 6 62 24 6 
1667,in,6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 
1667,out,7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 
1668,in,62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 
1668,out,63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 
1669,in,63 63 63 69 68 69 68 69 68 63 69 68 69 68 69 68 63 63 69 68 63 63 69 68 69 68 69 68 63 69 68 68 69 68 69 68 68 69 68 69 68 63 69 68 69 68 69 69 68 63 69 68 69 68 44 63 63 63 69 68 69 68 63 63 63 69 68 63 63 68 63 69 63 69 68 69 68 63 69 68 69 68 69 68 53 
1669,out,62 62 62 69 68 69 68 69 68 62 69 68 69 68 69 68 62 62 69 68 62 62 69 68 69 68 69 68 62 69 68 69 69 68 69 68 69 69 68 69 68 62 69 68 69 68 68 69 68 62 69 68 69 68 45 62 62 62 69 68 69 68 62 62 62 69 68 62 62 69 62 68 62 69 68 69 68 62 69 68 69 68 69 68 52 
1670,in,42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 31 42 42 42 42 42 42 
1670,out,43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 30 43 43 43 43 43 43 
1671,in,9 73 73 9 7 45 25 7 7 45 7 7 1 23 
1671,out,8 72 72 8 6 44 24 6 6 44 6 6 0 22 
1672,in,16 16 16 16 16 16 16 16 16 16 16 16 16 
1672,out,17 17 17 17 17 17 17 17 17 17 17 17 17 
1673,in,70 68 69 68 69 68 69 68 68 69 68 69 68 69 68 69 68 68 69 68 69 68 69 68 69 63 63 63 44 69 68 69 69 68 69 68 68 69 68 69 68 69 68 69 69 68 69 68 63 69 69 68 57 63 69 68 69 68 63 63 69 68 69 68 69 68 44 69 68 69 68 63 69 68 69 68 69 68 69 68 69 68 69 68 69 68 69 68 69 68 69 68 69 68 63 69 68 69 68 69 69 68 69 68 69 69 68 68 69 68 69 68 69 68 69 47 63 63 69 68 68 69 68 44 69 68 69 68 69 68 69 68 68 69 68 69 68 63 55 63 63 68 69 68 69 68 68 69 68 69 68 69 69 68 69 68 63 69 68 69 68 69 68 63 63 69 68 69 68 69 68 69 68 69 68 69 69 68 69 68 69 68 44 69 68 69 68 69 68 69 68 69 68 69 68 69 68 69 68 69 68 69 68 69 68 
1673,out,71 69 69 68 69 68 69 68 69 69 68 69 68 69 68 69 68 69 69 68 69 68 69 68 68 62 62 62 45 69 68 68 69 68 69 68 69 69 68 69 68 69 68 68 69 68 69 68 62 68 69 68 56 62 69 68 69 68 62 62 69 68 69 68 69 68 45 69 68 69 68 62 69 68 69 68 69 68 69 68 69 68 69 68 69 68 69 68 69 68 69 68 69 68 62 69 68 69 68 68 69 68 69 68 68 69 68 69 69 68 69 68 69 68 68 46 62 62 69 68 69 69 68 45 69 68 69 68 69 68 69 68 69 69 68 69 68 62 54 62 62 69 69 68 69 68 69 69 68 69 68 68 69 68 69 68 62 69 68 69 68 69 68 62 62 69 68 69 68 69 68 69 68 69 68 68 68 69 69 68 69 68 45 69 68 69 68 69 68 69 68 69 68 69 68 69 68 69 68 69 68 68 69 69 68 
1674,in,7 7 7 63 25 25 73 73 9 45 25 7 7 63 45 63 7 63 1 63 63 33 63 63 63 7 63 75 37 35 23 51 50 63 7 
1674,out,6 6 6 62 24 24 72 72 8 44 24 6 6 62 44 62 6 62 0 62 62 32 62 62 62 6 62 74 36 34 22 51 50 62 6 
1675,in,7 67 9 7 7 7 25 63 63 63 7 7 17 63 63 33 63 7 7 37 50 63 7 63 
1675,out,6 66 8 6 6 6 24 62 62 62 6 6 16 62 62 32 62 6 6 36 51 62 6 62 
1676,in,73 9 73 7 45 25 7 7 7 7 45 7 37 7 23 
1676,out,72 8 72 6 44 24 6 6 6 6 44 6 36 6 22 
1677,in,25 7 7 7 7 45 7 7 74 63 63 73 7 37 33 
1677,out,24 6 6 6 6 44 6 6 75 62 62 72 6 36 32 
1678,in,7 7 73 9 7 7 45 7 25 45 63 7 17 63 33 7 7 37 51 63 
1678,out,6 6 72 8 6 6 44 6 24 44 62 6 16 62 32 6 6 36 50 62 
1679,in,63 63 57 63 63 69 68 63 69 68 63 63 69 68 63 63 63 63 69 68 53 
1679,out,62 62 56 62 62 69 68 62 69 68 62 62 69 68 62 62 62 62 69 68 52 
1680,in,63 33 63 45 25 7 63 9 73 9 63 63 63 25 63 7 63 
1680,out,62 32 62 44 24 6 62 8 72 8 62 62 62 24 62 6 62 
1681,in,7 73 9 9 7 45 25 25 63 63 7 25 63 63 63 35 
1681,out,6 72 8 8 6 44 24 24 62 62 6 24 62 62 62 34 
1682,in,6 6 18 18 6 18 18 18 18 18 6 6 0 18 18 6 18 18 18 18 18 18 18 
1682,out,7 7 19 19 7 19 19 19 19 19 7 7 1 19 19 7 19 19 19 19 19 19 19 
1683,in,63 69 68 69 68 63 69 68 57 63 63 63 63 63 69 68 47 63 69 68 63 63 63 63 63 69 68 63 
1683,out,62 69 68 69 68 62 69 68 56 62 62 62 62 62 69 68 46 62 69 68 62 62 62 62 62 69 68 62 
1684,in,32 32 32 32 32 32 32 32 22 32 32 32 32 32 32 32 32 32 
1684,out,33 33 33 33 33 33 33 33 23 33 33 33 33 33 33 33 33 33 
1685,in,63 63 69 68 63 69 68 57 63 63 69 63 63 69 68 63 47 63 63 63 63 63 63 63 68 63 
1685,out,62 62 69 68 62 69 68 56 62 62 68 62 62 69 68 62 46 62 62 62 62 62 62 62 69 62 
1686,in,62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 27 62 31 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 
1686,out,63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 26 63 30 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 
1687,in,63 63 69 69 63 69 68 63 69 63 63 69 68 63 47 69 68 63 63 63 69 68 63 63 69 68 63 53 
1687,out,62 62 68 68 62 69 68 62 68 62 62 69 68 62 46 69 68 62 62 62 69 68 62 62 69 68 62 52 
1688,in,69 68 63 63 63 69 68 57 69 68 69 68 63 69 68 57 63 63 69 68 63 69 68 63 69 68 63 69 68 63 47 63 63 63 63 63 69 68 
1688,out,69 68 62 62 62 69 68 56 69 68 69 68 62 69 68 56 62 62 69 68 62 69 68 62 69 68 62 69 68 62 46 62 62 62 62 62 69 68 
1689,in,74 7 74 74 25 23 25 74 7 7 74 74 45 7 25 74 7 7 25 7 74 74 
1689,out,75 6 75 75 24 22 24 75 6 6 75 75 44 6 24 75 6 6 24 6 75 75 
1690,in,7 15 7 7 43 1 43 45 7 7 19 7 7 33 7 7 
1690,out,6 14 6 6 42 0 42 44 6 6 18 6 6 32 6 6 
1691,in,63 63 69 68 68 63 63 69 68 57 63 63 63 69 68 63 69 68 63 63 69 68 47 63 63 63 63 69 68 63 63 63 69 68 63 69 68 68 53 
1691,out,62 62 69 68 69 62 62 69 68 56 62 62 62 69 68 62 69 68 62 62 69 68 46 62 62 62 62 69 68 62 62 62 69 68 62 69 68 69 52 
1692,in,38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 
1692,out,39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 
1693,in,63 63 69 68 57 63 63 63 68 69 68 63 47 63 69 68 69 68 63 63 63 69 68 69 68 
1693,out,62 62 69 68 56 62 62 62 69 69 68 62 46 62 69 68 69 68 62 62 62 69 68 69 68 
1694,in,7 25 7 45 25 9 7 63 9 25 63 
1694,out,6 24 6 44 24 8 6 62 8 24 62 
1695,in,63 68 63 69 68 57 63 63 63 69 68 31 63 47 63 63 63 63 69 68 
1695,out,62 69 62 69 68 56 62 62 62 69 68 30 62 46 62 62 62 62 69 68 
