Head,Tail,Relations
6488,3717,626
8306,3717,627
8345,3718,443
7024,3718,588
6405,3719,416
9075,3722,443
6968,3722,588
6473,3724,626
5803,3724,627
6171,3725,451
1682,3725,452
6405,3726,416
3503,3727,443
7014,3727,581
6987,3727,588
6446,3729,539
5950,3729,575
4844,3730,403
874,3730,405
4816,3730,407
6840,3731,626
4231,3731,627
1715,3732,462 463
2758,3735,443
6985,3735,588
4894,3736,491
6997,3737,588 593
7025,3738,583 588 593
1869,3739,491
3213,3741,626
7902,3741,627
7998,3742,433
9134,3742,434
6590,3742,626
5832,3742,627
3740,3743,329 332
1747,3744,355
4459,3744,357
1938,3745,626
4236,3745,627
3740,3746,329 332
2808,3747,443
6946,3747,588
7078,3747,593
5973,3747,594
7078,3748,588
5584,3749,328
3740,3749,332
626,3750,409
4050,3750,530
3634,3750,533
5137,3750,537
359,3750,538
520,3751,443
3010,3751,444
7024,3751,581
7209,3752,416
4996,3754,629
4424,3754,630
6997,3755,588
6961,3755,593
4836,3755,594
1572,3757,443
7151,3757,581
6949,3757,588
329,3758,443
2533,3758,444
7151,3758,581 588
7013,3759,588
7151,3759,593
6949,3760,583
2533,3760,584
3190,3761,533
7767,3761,537
376,3761,538
3753,3761,539
7008,3764,588
7023,3765,588
7025,3766,588
7023,3766,593
6405,3768,416
8185,3769,466
6362,3769,570
8197,3769,600
2496,3771,605
5980,3771,606
8185,3771,607
3286,3772,443
3012,3772,444
7078,3772,593
1759,3772,594
2977,3775,443
6969,3775,588
1307,3776,626
4837,3776,627
3740,3777,329
2704,3778,329
7060,3779,626
3341,3779,627
6430,3780,626
4240,3780,627
7064,3781,626
4660,3781,627
7062,3782,626
4243,3782,627
8194,3783,466
1663,3784,342
8196,3784,466
3025,3785,444
1919,3786,443
6961,3786,581
6998,3786,588
6944,3787,588
6972,3787,593
5736,3788,328
3740,3788,332
2704,3790,329 332
3057,3794,462 463
3740,3795,329
2121,3796,646
704,3797,413
3026,3797,442
8766,3799,415
2519,3799,416
4050,3800,530
3633,3800,533
3542,3800,649
4050,3801,530
3189,3801,533
3542,3801,649
2304,3803,599
8189,3803,600
7504,3804,562
3740,3805,329 332
6314,3805,605
562,3805,606
2966,3805,607
5251,3806,328
2121,3806,646
3740,3807,329 332
2121,3807,646
8194,3808,466
8187,3808,600
4905,3809,491
6531,3810,413
2780,3810,451
1715,3810,452
5903,3810,611
855,3811,560
6556,3811,563
940,3811,564
7240,3812,443
6948,3812,588
2248,3813,398
4818,3813,407
5455,3815,328
3740,3815,329
2856,3815,605
5980,3815,606
1597,3815,607
7882,3816,626
4303,3816,627
1286,3817,491
9075,3818,443
7076,3818,588
6494,3819,626
6794,3819,627
8175,3820,466 600
5702,3821,328
2704,3821,329
3740,3821,332
2121,3821,646
5418,3822,328
2704,3822,332
2121,3822,646
5391,3823,328
2704,3823,329
2121,3823,646
4152,3824,530
8737,3824,615
1994,3825,412
6531,3825,413
4128,3825,530
3000,3825,611
6104,3826,615
4894,3827,491
4263,3831,629
8239,3833,636
6531,3834,413
5120,3834,448
1509,3834,451
1688,3835,452
3740,3836,329 332
6986,3837,588
6950,3837,593
6378,3839,339
7941,3839,340
5643,3842,328
3740,3842,329
8847,3844,626
3135,3844,627
4303,3845,629
4304,3846,629
6513,3847,614
6763,3848,629
1338,3850,562
3858,3852,629
3858,3853,629
7221,3854,629
3857,3855,629
3857,3856,629
4894,3859,491
3654,3860,355
3888,3860,357
2779,3861,409
8762,3861,420
4564,3861,530
3721,3861,625
6535,3898,626
2076,3898,627
1282,3899,462 463
1709,3899,464
2121,3901,646
6948,3903,588
6583,3904,581
7165,3904,583
7024,3904,588
7023,3906,588
1663,3907,342
8175,3907,466
2304,3907,599
8010,3907,600
1663,3908,342
6869,3908,466
5598,3909,328
3740,3909,332
4181,3910,392
1240,3911,443
6959,3911,588
6992,3911,593
3913,3911,594
3182,3912,443
7023,3912,581
6992,3912,588
172,3913,443
6959,3913,588
6992,3914,583 588
8345,3914,591
164,3915,562
3829,3916,342
7815,3916,343
407,3916,561
5774,3916,562
8181,3918,466 600
8535,3918,482
3211,3918,599
3005,3919,443
2982,3919,444
6990,3919,588
6958,3919,593
4905,3920,491
6397,3921,626
5171,3921,627
3740,3923,329
1408,3924,626
4258,3924,627
5685,3926,328
3740,3926,329 330 332
5478,3927,328
2704,3927,329
2121,3927,646
88,3929,443
367,3929,444
6960,3929,588
8111,3930,443
2205,3930,444
7166,3930,588
6777,3932,342
2064,3933,344
7811,3933,635
8234,3934,576
6135,3934,626
3137,3934,627
5992,3936,355
4459,3936,357
3651,3937,355
4459,3937,357
4038,3938,530
4551,3939,629
314,3940,334
227,3940,335
5319,3940,530
2291,3940,625
3740,3942,329 332
2146,3944,575
5986,3948,626
6954,3948,627
8323,3949,629
9202,3950,629
7103,3951,626
4230,3951,627
6839,3952,626
4228,3952,627
3754,3953,626
33,3953,627
8397,3954,562
5498,3957,328
3740,3957,329 332
9060,3958,626
8260,3958,627
764,3959,559
82,3959,560
1869,3960,491
5686,3961,328
3740,3961,332
3661,3979,355
3888,3979,357
8762,3980,415
1747,3980,416
8143,3983,533
7369,3983,537
1058,3983,538
524,3983,539
130,3985,615
3190,3997,533
2941,3997,539
3542,3997,649
3878,3998,353
4141,3998,354
3542,3998,649
3340,4007,518
6630,4007,525
4145,4007,530
4978,4007,539
4353,4007,566
8326,4007,567
5996,4007,575
3542,4007,649
3259,4008,635
6096,4011,615
5036,4011,616
130,4032,615
1357,4032,616
4152,4033,530
7635,4033,615
3824,4033,616
1225,4039,409
8762,4039,420
4202,4039,530
3186,4039,533
7167,4039,537
1060,4039,538
7191,4039,539
8069,4039,651
8497,4042,539
8497,4044,539
3998,4045,355
4459,4045,357
1531,4064,532
6053,4064,544
7800,4064,549
6959,4065,583
7165,4065,588
2121,4067,646
3740,4070,329
1529,4072,562
447,4073,456
130,4074,615
2333,4074,616
3740,4075,329 332
130,4076,615
6946,4077,588
7078,4077,593
6533,4078,626
6993,4078,627
4905,4079,491
1286,4081,491
791,4082,525
4145,4082,530
6627,4082,575
3542,4082,649
5038,4082,650
7011,4084,588
3740,4085,329 332
736,4088,575
5524,4089,544
3542,4089,649
8762,4112,420
2480,4112,532
3639,4119,355
3976,4119,357
4224,4126,629
7900,4130,627
6234,4131,626
8617,4131,627
7929,4132,575
3542,4132,649
3636,4134,338
4359,4136,338
292,4137,338
292,4138,637
2092,4139,405
7954,4139,626
4006,4139,627
1700,4150,462 463
3061,4163,462 463
2704,4164,329
3740,4164,330
4695,4164,605
5945,4164,606
987,4164,607
1136,4168,443
3049,4168,444
6968,4168,588
7081,4168,593
2326,4168,594
3403,4169,339
1581,4169,340
4252,4171,629
3849,4176,637
5950,4178,575
2242,4183,452
4905,4184,491
4905,4185,491
3740,4186,329
4410,4186,606
993,4186,607
5226,4187,465
5694,4188,328
2704,4188,329 332
5215,4188,576
4883,4188,606
2121,4188,646
903,4189,539
3542,4189,649
8762,4192,420
4147,4192,530
4196,4192,539
8145,4192,575
3542,4192,649
8907,4195,633
5475,4197,327
2704,4197,330 332
2121,4197,646
1714,4200,462 463
2121,4208,646
5371,4209,328
3740,4209,329
2704,4209,330 332
5737,4226,327
5732,4226,328
3740,4226,330 332
8693,4248,626
6437,4248,627
7966,4288,576
2514,4288,637
7056,4296,626
3366,4296,627
1147,4297,487
2704,4310,329
1663,4311,342
8314,4311,343
8200,4311,466
3740,4313,329 332
6405,4314,355
3888,4314,357
2121,4315,646
2639,4316,452
608,4317,443
140,4317,444 584
6999,4317,583
7082,4317,588
2275,4318,491
604,4319,409
4054,4319,530
3188,4319,533
8762,4320,420
4050,4320,530
3190,4320,533
2198,4320,539
604,4321,409
4054,4321,530
3385,4321,533
3542,4321,649
3885,4323,353
3880,4323,354
5765,4323,396
8811,4323,397
335,4323,409
8762,4323,420
8143,4323,533
3189,4324,533
146,4324,539
5161,4326,537
24,4326,538
8002,4327,338
4765,4327,626
4737,4327,627
3542,4328,649
5976,4329,412
6531,4329,413
3127,4329,611
1164,4330,412
6531,4330,413
1980,4330,610
3395,4330,611
7855,4331,412
6531,4331,413
2329,4331,611
5238,4333,421
3206,4333,448
6067,4333,451
1715,4333,452
4206,4334,629
4204,4335,629
4203,4336,629
4203,4337,629
4205,4338,629
6658,4340,412
6531,4340,413
8059,4340,611
3792,4342,629
7100,4343,629
6484,4346,626
9003,4346,627
4203,4347,629
4204,4348,629
9095,4349,629
1869,4351,491
6595,4352,626
2076,4352,627
5102,4353,565
130,4353,615
6362,4354,570
4794,4355,615
2089,4355,616
6859,4356,507
4996,4356,629
206,4357,487
4905,4360,491
7156,4362,626
4287,4362,627
2289,4362,628
6126,4364,629
4175,4365,392
8180,4366,466
4623,4367,409
5634,4370,327
5250,4370,328
2704,4370,330
2121,4370,646
1210,4371,462 463
8188,4372,466
8177,4372,600
4135,4373,392
6398,4374,626
4995,4374,627
6777,4375,342
1769,4375,466
6436,4376,626
2076,4376,627
2995,4376,628
2260,4377,392
8190,4378,466 600
8174,4379,466 600
5395,4380,328
3740,4380,329
6560,4381,328
3740,4381,329 332
2121,4381,646
7209,4384,416
6777,4389,342
1132,4389,466
8762,4390,420
4202,4390,530
3187,4390,533
439,4390,537
365,4390,538
8497,4390,539
6405,4391,416
5144,4392,449
1153,4392,450
3086,4392,461
8250,4394,629
4202,4396,530
3190,4396,533
1633,4396,537
1068,4396,538
686,4396,539
3542,4396,649
8762,4397,420
4054,4397,530
3188,4397,533
9178,4397,537
1064,4397,538
4905,4398,491
3065,4399,452
4392,4400,452
1692,4401,452
3254,4402,452
4450,4403,452
4456,4404,452
3254,4405,452
3078,4406,452
1697,4408,452
6285,4409,518
7605,4409,539
2437,4410,575
7827,4410,608
3697,4410,609
1211,4411,462 463
1673,4411,464
8762,4412,420
6947,4413,588
6983,4413,593
2387,4415,409
8762,4415,420
3710,4415,625
5176,4416,412
6531,4416,413
8364,4416,611
3286,4417,443
2532,4417,444
7083,4418,588
2237,4419,575
2761,4420,443
6958,4420,588
6992,4421,588 593
2458,4422,361
1683,4425,462 463
4445,4426,452
3087,4428,452
3059,4429,452
2637,4430,452
1711,4431,452
5462,4432,328
2704,4432,330 332
2121,4432,646
3617,4435,355
4459,4435,357
1616,4439,449
4426,4440,449
4437,4443,449
1179,4444,450
451,4445,449
495,4446,450
1012,4447,449
2473,4448,450
4785,4449,449
5236,4449,450
4438,4449,461
4785,4450,449
4438,4450,459 461
4785,4451,449
2620,4452,450
4444,4452,459 461
4402,4453,449
1626,4453,450
4443,4453,461
1236,4454,449
5022,4454,450
4447,4454,461
1626,4455,450
4718,4456,449
4440,4456,459 461
1663,4457,342
8174,4457,466
1663,4458,342
8314,4458,343
6958,4460,588
6992,4460,593
1668,4462,462 463
1663,4463,342
1183,4463,466
1663,4464,342
8314,4464,343
6869,4464,466 600
4431,4466,449
5236,4466,450
4441,4466,461
5112,4467,412
6531,4467,413
4679,4467,451
1705,4467,452
5567,4467,611
2584,4473,626
5165,4473,627
7214,4474,626
4547,4474,627
7074,4475,626
2651,4475,627
6777,4476,342
3188,4477,533
3182,4479,443
367,4479,444
7021,4479,588
6998,4479,593
7010,4480,583
7289,4480,584
6991,4480,588
2919,4481,626
6127,4481,627
3032,4483,637
1095,4485,443
6991,4485,588
5653,4486,328
3740,4486,332
8760,4489,637
6777,4491,342
2554,4491,466
1869,4492,491
1869,4493,491
1286,4494,491
1286,4495,491
1286,4496,491
1286,4497,491
1286,4498,491
4894,4499,491
4905,4500,491
4905,4501,491
4905,4502,491
1286,4503,491
1869,4504,491
1286,4505,491
4894,4506,491
1286,4507,491
1286,4508,491
4905,4509,491
1869,4510,491
1869,4511,491
1869,4512,491
4894,4513,491
4905,4514,491
1869,4515,491
4894,4516,491
1869,4517,491
4894,4518,491
1869,4519,491
1286,4520,491
4905,4521,491
4894,4522,491
4905,4523,491
4894,4524,491
1869,4525,491
1869,4526,491
1286,4527,491
1869,4528,491
1286,4529,491
1286,4530,491
1286,4531,491
4894,4532,491
3483,4533,629
5345,4534,327
3740,4534,330
6960,4535,583
367,4535,584
6998,4535,588
1869,4536,491
8181,4537,466
2165,4537,570
1663,4538,342
1133,4538,466
1663,4539,342
8314,4539,343
1133,4539,466 600
1663,4541,342
8196,4541,466
1663,4542,342
8314,4542,343
8154,4558,577
1824,4558,578
3081,4559,452
1869,4560,491
1253,4561,626
3529,4561,627
4424,4561,628
1095,4562,443
6971,4562,588
7079,4562,593
1251,4562,594
1223,4563,576
4830,4565,629
5633,4566,328
3740,4566,332
5918,4567,576
4303,4568,629
6955,4569,629
1615,4570,562
4905,4571,491
8253,4572,629
4994,4573,629
4182,4574,392
7970,4575,629
6447,4576,626
8319,4576,627
130,4577,615
7970,4579,629
8242,4580,629
4999,4582,629
88,4583,443
367,4583,444
6998,4583,588
7021,4583,593
8175,4584,466
8198,4584,600
1663,4585,342
8314,4585,343
1663,4586,342
6869,4586,466
4622,4589,562
1454,4591,462 463
5102,4594,565
130,4594,615
8303,4595,629
1960,4597,629
4608,4598,380
8188,4600,466
8175,4600,600
7258,4601,378
7313,4602,377
7522,4602,378
6767,4603,381
7320,4604,377
7018,4604,378
8635,4605,525
4090,4605,539
7949,4605,566
5102,4605,567
2146,4605,575
3542,4605,649
7320,4606,377
7258,4606,378
7258,4607,378
7018,4608,378
7321,4609,377
7522,4609,378
6767,4609,381
7546,4609,389
7329,4610,378
1286,4611,491
4905,4612,491
3209,4613,538
7635,4615,615
3352,4616,409
4040,4616,530
2291,4616,625
3542,4616,649
8069,4616,651
2034,4617,626
7790,4617,627
8903,4618,525
4060,4618,530
2146,4618,575
8762,4620,420
3340,4620,518
2990,4620,525
2288,4620,566
8324,4620,567
2130,4620,575
3542,4620,649
2901,4620,650
8183,4621,466
8177,4621,600
580,4622,559
2788,4622,560
6555,4622,563
697,4622,564
6761,4624,629
1663,4627,342
8197,4627,466
3211,4627,599
8200,4627,600
4468,4629,353
4459,4629,354
2799,4629,409
8762,4629,420
8176,4630,466 600
8121,4632,539
5102,4633,565
4797,4633,615
130,4634,615
7440,4635,416
5720,4636,328
3740,4636,329 330 332
6978,4637,626
8342,4637,627
4905,4638,491
5102,4639,565
7022,4639,588 593
6022,4639,594
6446,4642,539
1580,4642,575
4905,4643,491
8014,4644,406
6953,4646,562
1533,4647,562
8396,4648,562
1533,4649,562
1533,4650,562
4894,4657,491
7902,4662,629
8611,4663,615
130,4668,615
2704,4669,332
7208,4670,626
4556,4670,627
7202,4671,626
6566,4671,627
8762,4672,420
4050,4672,530
3190,4672,533
7524,4672,537
1069,4672,538
1440,4673,412
6531,4673,413
4758,4673,611
6145,4674,412
6531,4674,413
4058,4674,530
4799,4674,611
1694,4675,462 463
6869,4676,466 600
2121,4677,646
5416,4678,327
5639,4678,328
3740,4678,330
2704,4678,332
1681,4679,462 463
1684,4679,464
102,4680,338
7294,4681,539
3453,4681,575
1869,4682,491
1869,4683,491
4894,4684,491
8765,4686,420
7168,4686,525
4010,4686,530
6627,4686,575
5725,4688,328
3740,4688,329
2121,4688,646
1714,4690,462 463
8849,4692,398
3703,4692,400
4068,4692,407
5443,4693,328
3740,4693,329 330
2121,4693,646
5488,4694,328
2704,4694,329 332
3740,4694,330
3306,4696,518
5524,4696,544
2391,4696,569
3453,4696,575
5450,4697,327
5401,4697,328
2704,4697,329 330
3740,4697,332
923,4697,606
2121,4697,646
5357,4698,327
5365,4698,328
3740,4698,329 332
2704,4698,330
923,4698,606
2121,4698,646
5487,4699,328
3740,4699,329
2704,4699,332
923,4699,606
2121,4699,646
3740,4700,329
923,4700,606
6092,4700,607
1074,4702,547
8175,4703,466
3387,4703,570
5651,4704,328
3740,4704,329 332
2704,4704,330
3642,4708,355
4459,4708,357
1742,4711,626
3455,4711,627
1747,4712,416
4165,4713,530
2437,4713,575
1512,4713,609
5402,4715,328
3740,4715,329
2704,4715,332
2931,4715,606
2121,4715,646
3740,4716,329
5980,4716,606
3260,4716,607
3740,4717,329
7642,4718,452
8737,4720,615
5718,4721,328
3740,4721,329 332
4965,4721,410
8543,4721,606
5700,4722,328
2704,4722,332
2121,4722,646
3740,4726,329
2704,4726,332
5655,4727,328
3740,4727,329
2704,4727,332
2121,4727,646
5641,4729,328
3740,4729,329 332
8543,4729,606
2121,4729,646
3740,4730,329
7185,4731,626
4549,4731,627
1506,4732,626
8329,4732,627
959,4735,334
2769,4735,335
3290,4735,409
1522,4735,625
3740,4736,329
581,4736,606
2797,4736,607
5184,4738,629
9202,4739,629
3182,4740,443
6998,4740,583
367,4740,584
6960,4740,588
7371,4741,635
9135,4742,434
4672,4743,416
4791,4744,615
5198,4744,616
5595,4745,328
3740,4745,329
5733,4748,327
5642,4748,328
3740,4748,330 332
3244,4749,418
3496,4749,419
130,4750,615
8846,4752,492
3740,4754,329 332
3740,4759,329 332
2010,4760,416
5738,4763,328
3740,4763,332
5184,4765,629
7961,4767,634
5102,4768,565
130,4768,615
3301,4769,453
1717,4769,462 463
5734,4771,328
3740,4771,332
4739,4772,626
9202,4772,627
5663,4773,328
3740,4773,332
1869,4774,491
2540,4776,443
7000,4776,583 588
1691,4777,462 463
1869,4778,491
305,4779,407
7908,4779,576
6605,4779,626
3191,4779,627
5447,4780,327 328
2704,4780,329 330
130,4781,615
5547,4783,338 637
5495,4784,328
2704,4784,329 332
2121,4784,646
5174,4785,448
1676,4785,452
2846,4786,338
3332,4786,399
4827,4786,403
172,4787,443
6960,4787,588
3854,4788,626
4992,4788,627
3740,4789,329
7021,4790,588
6998,4790,593
228,4791,617
2867,4792,617
675,4793,617
3824,4794,617
1468,4795,617
660,4796,617
4924,4797,614
1869,4798,491
5375,4799,327
5606,4799,328
3740,4799,329
2704,4799,332
3645,4800,355
4821,4800,357
1507,4801,452
2121,4802,646
2704,4803,332
2121,4803,646
164,4804,562
1702,4807,462 463
5992,4812,355
4459,4812,357
2458,4823,361
1747,4824,416
6583,4826,581
3740,4829,329
290,4829,606
5094,4829,607
130,4832,615
2544,4832,616
3087,4833,462 463
4840,4835,639
5872,4838,626
8233,4838,627
6405,4839,416
2519,4842,416
998,4845,338
1683,4846,462 463
8795,4848,418
311,4848,419
6104,4852,615
1871,4852,616
2977,4853,443
7109,4853,588
4991,4854,629
673,4855,487
8305,4857,629
130,4859,615
8305,4860,629
1286,4861,491
8174,4862,466
8173,4862,600
4905,4863,491
8385,4864,487
3740,4867,329
5945,4867,606
2966,4867,607
3740,4868,329
7862,4868,606
4673,4868,607
2121,4868,646
130,4869,615
6956,4870,629
3214,4871,626
6763,4871,627
5447,4872,327 328
2704,4872,329 332
3740,4873,329
4883,4873,606
4674,4873,607
2704,4874,329
4410,4874,606
4330,4874,607
2304,4875,599
7703,4875,600
1338,4876,562
5623,4877,328
3740,4877,329 330 332
5535,4880,562
392,4882,576
6592,4882,626
7853,4882,627
6314,4883,608
9057,4883,609
8305,4884,629
1460,4886,626
6800,4886,627
1702,4887,462 463
4905,4890,491
8660,4891,487
2121,4892,646
3671,4893,576
1663,4896,342
8188,4896,466
3740,4897,329
2704,4897,332
2121,4897,646
8186,4898,466
8183,4898,600
8401,4899,562
3345,4900,392
7187,4902,626
4809,4902,627
5384,4904,328
2704,4904,332
4177,4906,530
861,4908,562
7242,4909,626
4808,4909,627
4987,4910,639
4710,4911,559
1190,4911,560
5469,4912,328
3740,4912,329
6405,4913,416
5210,4913,485
7569,4914,511
1730,4917,443
630,4917,444 584
7014,4917,583
8174,4918,466
3740,4919,329
1035,4920,407
620,4920,637
8762,4921,420
6071,4921,518
8497,4921,539
3542,4921,649
5376,4922,328
5945,4922,606
995,4922,607
3610,4924,575
130,4924,615
2340,4924,616
4797,4925,615
7530,4925,616
6521,4926,626
4550,4926,627
1869,4927,491
4847,4928,407
5602,4930,328
3740,4930,332
8413,4931,615
763,4931,616
3740,4933,329
478,4937,485
8397,4938,562
3477,4939,626
3498,4939,627
1846,4941,626
4251,4941,627
5408,4942,328
3740,4942,329
7097,4943,542
2849,4943,633
8863,4944,418
2916,4944,419
3306,4945,518
7763,4945,539
1729,4945,566
8326,4945,567
2158,4945,568
1140,4945,569
5123,4945,575
3542,4945,649
3186,4947,533
8210,4947,537
1070,4947,538
1663,4948,342
8189,4948,466
3740,4949,329
6190,4950,525
7689,4950,539
5814,4950,566
7870,4950,575
3740,4951,329 332
5354,4952,328
2121,4952,646
2538,4953,409
4193,4953,530
4198,4953,625
3542,4953,649
1211,4956,462 463
5735,4957,328
3740,4957,329
3646,4958,355
3987,4958,357
5253,4959,327 328
2704,4959,332
2121,4959,646
1851,4960,626
8246,4960,627
4424,4960,628
8396,4961,562
447,4962,456
3301,4962,457
1211,4962,462 463
6777,4963,342
6706,4963,367
8175,4963,466
621,4964,409
7929,4964,575
3542,4964,649
1286,4966,491
8762,4970,420
6357,4970,518
2057,4970,525
4201,4970,530
3453,4970,575
130,4971,615
2228,4972,629
7771,4973,626
4005,4973,627
2524,4974,338
1674,4975,462 463
262,4976,492
130,4977,615
2214,4977,616
4587,4979,629
1393,4980,629
3332,4981,409
3267,4981,525
5399,4982,327
2704,4982,332
4246,4984,639
861,5002,562
4905,5003,491
130,5004,615
7121,5004,616
1869,5005,491
3740,5006,329
5661,5007,328
3740,5007,329 332
2704,5007,330
3082,5009,462 463
3055,5010,462 463
3793,5011,639
3677,5012,626
3624,5012,627
8194,5013,466
7521,5014,378
7248,5014,381
8611,5015,615
6201,5016,338
2514,5016,637
130,5019,615
3251,5019,616
3063,5022,462 463
1286,5023,491
4152,5026,530
130,5026,615
6513,5026,616
5668,5027,328
3740,5027,329 332
5543,5028,412
1784,5028,413
1585,5028,442
10,5028,589
1510,5028,590
447,5029,456
3304,5029,457
1685,5029,462 463
1869,5031,491
4595,5032,626
5815,5032,627
7257,5034,626
3473,5034,627
5459,5035,328
3740,5035,332
3826,5036,414
4152,5036,530
130,5036,615
6513,5036,616
1174,5037,575
3542,5037,649
2753,5038,409
8762,5038,420
2009,5038,518
1656,5038,525
4145,5038,530
5026,5038,566
5102,5038,567
6629,5038,575
7704,5038,650
5102,5039,565
130,5039,615
2183,5039,616
6583,5040,581
7110,5040,588
8828,5041,418
2426,5041,419
1897,5043,639
4814,5045,407
1026,5046,334
2769,5046,335
4198,5046,625
3188,5047,533
3762,5047,539
2668,5048,409
8762,5048,420
3491,5048,539
4080,5048,566
2823,5048,567
2130,5048,575
3542,5048,649
7704,5048,650
278,5049,443
6985,5049,581
4786,5050,400
3542,5051,649
4905,5052,491
1240,5053,443
6951,5053,588
879,5054,560
616,5054,564
8764,5056,417
5798,5056,418
683,5056,419
62,5056,503
2146,5057,575
3542,5057,649
6901,5058,626
4808,5058,627
2954,5059,525
7290,5059,539
5950,5059,575
3542,5059,649
8762,5060,420
3542,5060,649
3285,5063,443
630,5063,444
6945,5063,581
6951,5063,588
5102,5066,565
8151,5066,570
9166,5067,443
6999,5067,588
5497,5070,327
8846,5071,492
2447,5072,409
3542,5072,649
3461,5074,626
8245,5074,627
107,5075,626
4998,5075,627
8762,5076,420
7974,5076,518
8058,5076,525
502,5076,544
306,5076,575
2758,5077,443
2416,5077,444 584
7002,5077,583
7080,5077,588
8111,5078,443
7162,5078,588
2079,5079,629
782,5080,636
4256,5083,629
4259,5084,629
8737,5085,615
1737,5086,629
1722,5087,629
1734,5088,629
1805,5090,400
4734,5090,530
769,5090,575
8345,5092,443
5102,5092,565
6982,5092,588
6455,5093,412
6531,5093,413
1986,5093,611
6773,5094,412
6531,5094,413
1980,5094,610
4756,5094,611
8762,5095,415
4945,5095,416
2728,5096,409
8235,5097,583
630,5097,584
7014,5097,588
3503,5098,443
6971,5098,588
6334,5099,409
5950,5099,575
2519,5100,416
2146,5101,575
6405,5102,571
614,5102,573
1286,5103,491
9106,5104,336
9105,5105,336
7929,5106,575
1792,5107,409
8763,5107,420
4358,5107,518
8375,5107,525
4010,5107,530
9045,5107,539
2146,5107,575
3721,5107,625
2220,5108,525
8422,5108,539
7870,5108,575
130,5109,615
3740,5110,329 330
2121,5110,646
7624,5111,575
3542,5111,649
9040,5113,626
3483,5113,627
4814,5114,407
903,5115,539
3093,5115,575
3542,5115,649
3542,5116,649
5326,5117,544
5025,5117,575
5102,5118,565
130,5118,615
8464,5119,618
1681,5120,462 463
2110,5122,626
8248,5122,627
2101,5122,628
6489,5125,626
3483,5125,627
5132,5127,626
6763,5127,627
7209,5128,416
406,5130,576
6670,5130,626
2279,5130,627
130,5131,615
7902,5132,629
2530,5133,625
4813,5135,403
5838,5136,412
6531,5136,413
7432,5136,451
1210,5136,452
4041,5137,530
6687,5139,626
4268,5139,627
4827,5142,403
4616,5142,576
8144,5143,631
8098,5143,632
5547,5143,637
5236,5144,451
3071,5144,452
1745,5144,458
6603,5145,412
6531,5145,413
2856,5145,610
2121,5145,646
4326,5146,416
3984,5147,530
216,5147,636
4894,5150,491
2228,5151,629
2754,5152,629
3376,5153,629
2798,5154,629
2754,5155,629
2798,5156,629
4782,5161,366
6731,5161,409
4040,5161,530
8491,5161,625
557,5166,634
6944,5173,593
1356,5173,594
1708,5174,462 463
5178,5175,355
3970,5175,357
4894,5177,491
3996,5178,353
3987,5178,354
3634,5178,533
1601,5178,539
5989,5183,626
6954,5183,627
4905,5185,491
5582,5186,328
2704,5186,329 332
1286,5187,491
8611,5189,615
3377,5191,412
1784,5191,413
2022,5191,595
7162,5194,593
429,5194,594
130,5195,615
4334,5196,626
4206,5196,627
2704,5197,329
581,5197,606
1597,5197,607
8611,5198,615
229,5198,616
6405,5199,416
6126,5200,629
998,5201,338
6531,5202,413
1980,5202,610
7395,5202,611
8611,5203,615
4894,5204,491
1807,5205,421
2138,5205,448
2897,5205,451
1684,5205,452
2185,5206,451
1701,5206,452
6730,5206,454
889,5206,611
2275,5207,491
1286,5208,491
7305,5209,371
6767,5209,372
4603,5209,373
2121,5211,646
1286,5212,491
2977,5213,443
6985,5213,588
8378,5214,627
4423,5215,625
4894,5216,491
3141,5217,629
6606,5218,626
3092,5218,627
88,5220,443
6986,5220,588
1663,5222,342
8196,5222,466
2304,5222,599
8010,5222,600
8865,5224,576
2704,5225,329
4569,5227,626
4305,5227,627
3740,5228,329
731,5228,606
1512,5228,607
6959,5229,588
4965,5230,410
2121,5230,646
1286,5231,491
5620,5232,328
3740,5232,329 332
2121,5233,646
1176,5234,443
2461,5234,444 584
8235,5234,583
6946,5234,588
1869,5235,491
2578,5236,462 463
5398,5237,327
3740,5237,329 332
2704,5237,330
8763,5239,415
6405,5239,416
8400,5241,562
2681,5242,344
1869,5245,491
429,5246,412
1784,5246,413
4905,5259,491
4905,5260,491
1869,5261,491
4905,5262,491
1286,5263,491
1286,5264,491
1286,5265,491
1869,5266,491
4905,5267,491
1286,5268,491
1286,5269,491
1869,5270,491
1869,5271,491
1286,5272,491
1286,5273,491
1869,5274,491
4905,5275,491
1286,5276,491
1286,5277,491
4905,5278,491
4905,5279,491
1869,5280,491
1869,5281,491
1869,5282,491
1869,5283,491
1286,5284,491
1286,5285,491
4905,5287,491
1869,5288,491
1869,5289,491
1286,5290,491
1869,5291,491
4905,5292,491
4905,5293,491
4905,5294,491
1286,5295,491
1286,5296,491
1869,5297,491
1869,5298,491
4905,5299,491
1869,5300,491
4905,5301,491
4905,5302,491
4905,5303,491
1869,5304,491
1286,5305,491
1286,5307,491
5842,5308,365
1067,5309,423
2516,5309,486
5416,5310,327
5414,5310,328
2704,5310,330
7058,5311,626
4660,5311,627
3740,5313,329
4965,5313,410
4312,5313,633
2121,5313,646
7026,5317,581
6997,5317,588
7021,5317,593
1426,5317,594
3442,5318,362
1869,5321,491
8383,5322,485
3843,5323,525
1360,5323,539
1592,5323,566
5102,5323,567
3740,5324,329
1869,5325,491
2437,5327,575
8188,5327,609
1334,5328,626
