Head,Tail,Relations
11386,8495,96
11386,8878,96
11386,9061,96
11386,9084,96
11386,8594,99
11387,10390,73 96
11387,9373,74
11387,9784,75 96
11387,11323,79 99
11387,11324,79 99
11387,4540,85
11387,8432,85
11387,4353,86
11387,7616,89
11387,10690,89
11387,11310,89
11387,4689,95
11387,440,96
11387,477,96
11387,523,96
11387,2009,96
11387,2067,96
11387,2194,96
11387,5621,96
11387,5700,96
11387,5836,96
11387,6527,96
11387,6528,96
11387,6536,96
11387,6565,96
11387,8072,96
11387,8116,96
11387,8479,96
11387,8491,96
11387,8495,96
11387,8568,96
11387,8878,96
11387,9061,96
11387,9197,96
11387,10555,96
11387,10796,96
11387,11496,96
11387,11497,96
11387,11510,96
11387,11983,96
11387,13177,96
11388,9784,73 96
11388,10390,73 96
11388,11983,73
11388,10532,78
11388,5173,79
11388,7919,80
11388,11497,80 96
11388,9767,85
11388,4353,86
11388,8759,86
11388,10613,87
11388,2287,89
11388,10093,89
11388,10651,89
11388,10690,89
11388,11310,89
11388,4433,93
11388,5050,93
11388,902,94
11388,14001,94
11388,440,96
11388,5176,96
11388,5621,96
11388,5700,96
11388,6160,96
11388,6527,96
11388,6528,96
11388,6536,96
11388,7349,96
11388,7394,96
11388,8072,96
11388,8116,96
11388,8878,96
11388,8937,96
11388,9084,96
11388,9203,96
11388,9445,96
11388,10891,96
11388,11311,96
11388,11438,96
11388,11510,96
11388,12977,96
11389,3559,34
11389,11983,118
11389,13313,120
11389,4574,131
11390,12003,9
11390,4183,10 12
11390,5943,10
11390,7371,10 12
11390,7377,10 12
11390,10590,10
11390,10732,10
11390,11208,10 12
11390,5012,11 225
11390,13234,11 225 232
11390,4242,12
11390,7774,12
11390,8663,186
11390,10390,188
11390,10277,189
11390,4510,191
11390,11852,191
11390,7835,196
11390,11343,224
11391,4353,67
11391,5383,68
11391,8663,186
11391,10390,188
11391,6284,189
11391,4396,191
11391,11852,191
11392,10165,50
11392,10390,73 96
11392,4689,74
11392,10532,78
11392,1696,85
11392,1777,85
11392,3132,85
11392,4497,85
11392,6259,85
11392,12765,85
11392,490,89
11392,2287,89
11392,4940,89
11392,10276,89
11392,10690,89
11392,11310,89
11392,13310,93
11392,5615,98
11393,4578,115
11393,5212,115
11393,6561,115
11393,8663,186
11393,10390,188
11393,12741,188
11393,11578,189 190
11393,12176,191
11393,5859,192
11393,4432,233
11394,9698,19
11394,10165,50
11395,2818,227
11395,10512,227
11395,11078,227
11395,4353,228
11395,2242,229
11395,578,230
11395,1344,230
11395,4008,230
11395,14233,230
11395,11343,231
11396,3984,199 200
11396,4693,199 200
11396,5036,199
11397,1045,13
11397,6820,13
11397,12532,13
11397,12567,13
11397,12569,13
11397,13932,13
11397,5907,14
11397,11768,14
11397,13519,14 92
11397,13930,14
11397,10165,50
11397,10390,73 96
11397,10532,78
11397,7448,80
11397,4540,85
11397,7790,85
11397,8432,85
11397,9767,85
11397,4353,86
11397,10033,93
11397,3929,95
11397,5947,98
11397,171,99
11398,3807,8
11398,4819,8
11398,10850,8
11398,12532,13
11398,12534,13
11398,12569,13
11398,13174,13
11398,13932,13
11398,3193,14
11398,6593,14 99
11398,9429,14
11398,12839,14 92
11398,8268,17
11398,11197,72
11398,10390,73
11398,10532,78
11398,6610,79
11398,8065,82
11398,4540,85
11398,5919,85
11398,9767,85
11398,4353,86
11398,11783,87
11398,701,93
11399,1045,13
11399,6820,13
11399,7304,13
11399,11946,13
11399,12532,13
11399,12548,13
11399,12551,13
11399,12567,13
11399,12569,13
11399,8345,14 84
11399,13908,14 98 99
11399,9784,73
11399,10532,78
11399,5919,85
11399,7790,85
11399,8683,85
11399,9767,85
11399,4353,86
11399,8759,86
11399,6157,87
11399,13909,92
11399,3929,95
11399,10390,96
11400,12532,13
11400,12534,13
11400,12569,13
11400,13932,13
11400,508,14
11400,1279,14
11400,8345,14 84
11400,10591,14 87
11400,3630,15
11400,5974,71
11400,9784,73
11400,10532,78
11400,7699,85
11400,9767,85
11400,13459,85
11400,4353,86
11400,2287,89
11400,10690,89
11400,854,93
11400,2067,96
11400,3147,96
11400,3960,96
11400,5460,96
11400,5836,96
11400,7448,96
11400,8072,96
11400,8582,96
11400,9965,96
11400,10390,96
11400,11311,96
11400,11510,96
11400,11983,96
11400,12986,96
11400,13177,96
11400,2657,98
11401,12532,13
11401,12544,13
11401,12551,13
11401,12569,13
11401,9867,14 71
11401,12291,14
11401,9784,73
11401,10390,73
11401,9367,81
11401,1555,85
11401,8533,85
11401,9767,85
11401,9966,85
11401,4353,86
11401,4956,87
11401,3929,95
11402,12532,13
11402,701,14 93
11402,2267,14
11402,5898,14
11402,7900,14
11402,11245,14
11402,11973,14 81
11402,14417,14
11402,8268,17
11402,11643,72
11402,10390,73
11402,10532,78
11402,1555,85
11402,9032,85
11402,9767,85
11402,4353,86
11402,9992,86
11402,5045,87
11402,1188,92
11402,3929,95
11403,2224,69
11403,8663,186
11403,6529,188
11403,12070,189
11403,1370,191
11403,4396,191
11403,5067,191
11403,7835,196
11404,2327,3
11404,4749,3
11404,4779,3
11404,4977,3
11404,5975,3
11404,8769,3
11404,8916,3
11404,10783,3
11404,10840,3
11404,11656,3
11404,11701,3
11404,12507,3
11404,14015,3
11404,1208,4
11404,1605,4
11404,1690,4
11404,2863,4
11404,3185,4
11404,3608,4
11404,4523,4
11404,4640,4
11404,5472,4
11404,6269,4
11404,7067,4
11404,11152,4
11404,11828,4
11404,11943,4
11404,12667,4
11404,3765,5
11404,6142,5
11404,8047,5
11404,10253,5
11404,10255,5
11404,10441,5
11404,10581,5
11404,12325,5
11404,12832,5
11405,4779,3
11405,5975,3
11405,6959,3
11405,8638,3
11405,9100,3
11405,10429,3
11405,10840,3
11405,12507,3
11405,659,4
11405,748,4
11405,3352,4
11405,4552,4
11405,6832,4
11405,6934,4
11405,7164,4
11405,10675,4
11405,10886,4
11405,11570,4
11405,14490,4
11405,3765,5
11405,8047,5
11405,10253,5
11405,10259,5
11405,10441,5
11405,10581,5
11405,12325,5
11405,12832,5
11406,3710,9
11406,5260,9
11406,74,11
11406,6321,11
11406,8731,11
11406,8663,186
11406,11311,188
11406,1349,191
11406,11676,191
11407,517,3
11407,878,3
11407,1193,3
11407,1527,3
11407,1538,3
11407,2416,3
11407,4952,3
11407,5012,3
11407,8367,3
11407,8745,3
11407,11565,3
11407,11656,3
11407,12344,3
11407,12708,3
11407,13234,3
11407,1146,4
11407,1417,4
11407,1605,4
11407,1776,4
11407,1820,4
11407,4088,4
11407,6016,4
11407,8433,4
11407,9763,4
11407,10420,4
11407,12840,4
11407,3765,5
11407,6142,5
11407,8047,5
11407,10253,5
11407,10255,5
11407,10259,5
11407,10441,5
11407,10581,5
11407,12832,5
11408,517,3
11408,821,3
11408,878,3
11408,1538,3
11408,2994,3
11408,5454,3
11408,5814,3
11408,6000,3
11408,7598,3
11408,8367,3
11408,9149,3
11408,9584,3
11408,9927,3
11408,11809,3
11408,12057,3
11408,12344,3
11408,12600,3
11408,12875,3
11408,13234,3
11408,285,4
11408,661,4
11408,2841,4
11408,3109,4
11408,3216,4
11408,5046,4
11408,5627,4
11408,8234,4
11408,12856,4
11408,8047,5
11408,10441,5
11408,10581,5
11408,12325,5
11408,12832,5
11409,1228,3
11409,1516,3
11409,1745,3
11409,2011,3
11409,2324,3
11409,4172,3
11409,4347,3
11409,4369,3
11409,4929,3
11409,5446,3
11409,5566,3
11409,6423,3
11409,6930,3
11409,8211,3
11409,8439,3
11409,8664,3
11409,10148,3
11409,11427,3
11409,11566,3
11409,13386,3
11409,14310,3
11409,460,4
11409,699,4
11409,988,4
11409,1137,4
11409,1412,4
11409,1669,4
11409,1724,4
11409,2213,4
11409,2229,4
11409,2360,4
11409,2413,4
11409,2442,4
11409,2790,4
11409,2839,4
11409,3315,4
11409,3589,4
11409,3995,4
11409,4160,4
11409,4296,4
11409,4893,4
11409,5021,4
11409,5472,4
11409,5475,4
11409,5590,4
11409,5591,4
11409,5688,4
11409,5793,4
11409,5820,4
11409,5986,4
11409,6152,4
11409,6319,4
11409,6783,4
11409,6985,4
11409,7277,4
11409,7613,4
11409,7697,4
11409,7711,4
11409,7828,4
11409,7995,4
11409,8048,4
11409,8124,4
11409,8200,4
11409,8360,4
11409,8361,4
11409,8362,4
11409,8521,4
11409,8617,4
11409,8670,4
11409,8766,4
11409,8865,4
11409,9362,4
11409,9448,4
11409,9682,4
11409,9756,4
11409,9776,4
11409,9923,4
11409,9983,4
11409,10027,4
11409,10142,4
11409,10217,4
11409,10305,4
11409,10681,4
11409,11013,4
11409,11015,4
11409,11327,4
11409,11353,4
11409,11374,4
11409,11381,4
11409,11382,4
11409,12103,4
11409,12105,4
11409,12398,4
11409,12698,4
11409,12709,4
11409,13523,4
11409,14023,4
11409,14039,4
11409,6142,5
11409,10253,5
11409,10255,5
11409,10441,5
11409,10581,5
11409,12325,5
11409,12832,5
11410,1228,3
11410,2011,3
11410,2324,3
11410,2437,3
11410,4172,3
11410,4347,3
11410,5446,3
11410,5454,3
11410,6309,3
11410,6930,3
11410,7975,3
11410,8211,3
11410,8439,3
11410,8664,3
11410,9365,3
11410,11427,3
11410,11566,3
11410,13386,3
11410,14310,3
11410,699,4
11410,1780,4
11410,3484,4
11410,3971,4
11410,6783,4
11410,7538,4
11410,11167,4
11410,13523,4
11410,14023,4
11410,14026,4
11410,3765,5
11410,6142,5
11410,8047,5
11410,10253,5
11410,10255,5
11410,10259,5
11410,10581,5
11410,12325,5
11410,12832,5
11411,13393,13
11411,3193,14
11411,10289,14 87
11411,11052,15
11411,8268,17
11411,11197,72
11411,10390,73 96
11411,4540,85
11411,7699,85
11411,8432,85
11411,4353,86
11411,10033,93
11411,3929,95
11411,9965,96
11411,11510,96
11412,2922,14
11412,10390,73
11412,10532,78
11412,3960,80
11412,9569,83
11412,1777,85
11412,6418,85
11412,7791,85
11412,8432,85
11412,8683,85
11412,9091,85
11412,9767,85
11412,10376,85
11412,13459,85
11412,14307,85
11412,170,86
11412,4353,86
11412,9096,86
11412,713,87
11412,10651,89
11412,11310,89
11412,7843,91
11412,7745,92
11412,6713,93
11412,3929,95
11413,3549,41
11413,3550,41
11413,3788,41
11413,3797,41
11413,4363,41
11413,6835,41
11413,8338,41
11413,11847,41
11413,4754,202
11413,4755,202
11413,4976,202
11413,5263,202
11413,7090,202
11413,7313,202
11413,1796,203
11413,1797,203
11413,2412,203
11413,2541,203
11413,7252,203
11413,8786,203
11413,9833,203
11413,12368,203
11413,12998,203
11413,1552,210
11413,5733,210
11413,9984,210
11413,3079,213
11413,3118,213
11413,3869,213
11413,4601,213
11413,5228,213
11413,934,215
11414,7516,9
11414,1711,33
11414,2607,33
11414,2969,33
11414,3009,33
11414,6042,33
11414,7175,33
11414,10532,39
11414,10165,50
11414,2512,68
11414,11276,189
11414,3960,190
11414,14177,190 194
11414,1370,191
11414,3514,191
11414,4396,191
11414,6121,191
11414,11246,191
11414,8726,192
11414,11217,192
11415,10390,22
11415,8079,23
11415,4608,128
11415,11276,128
11415,3261,129
11415,5037,129
11415,5857,129
11415,5902,129
11416,9788,19 118
11417,5621,73 96
11417,11983,73 96
11417,7448,80
11417,4540,85
11417,6259,85
11417,4353,86
11417,2287,89
11417,4940,89
11417,10651,89
11417,3776,93
11417,3929,95
11417,172,96
11417,440,96
11417,477,96
11417,523,96
11417,2067,96
11417,3147,96
11417,5700,96
11417,6120,96
11417,6160,96
11417,6528,96
11417,6529,96
11417,6543,96
11417,6565,96
11417,7125,96
11417,7394,96
11417,8479,96
11417,8491,96
11417,8495,96
11417,8564,96
11417,8878,96
11417,9061,96
11417,9141,96
11417,9197,96
11417,9784,96
11417,10390,96
11417,10555,96
11417,10796,96
11417,11311,96
11417,11438,96
11417,11510,96
11417,12741,96
11417,12880,96
11417,12977,96
11417,12986,96
11417,389,98
11418,11003,8
11418,8032,13
11418,10681,14
11418,10390,73 96
11418,9373,74
11418,9784,75
11418,8432,85
11418,4353,86
11418,4940,89
11418,10651,89
11418,11310,89
11418,569,92
11418,3427,93
11418,3929,95
11419,10165,50
11419,9784,73 96
11419,10390,73 96
11419,11983,73 96
11419,3132,85
11419,12765,85
11419,4353,86
11419,7649,93
11419,3929,95
11419,477,96
11419,523,96
11419,2067,96
11419,2194,96
11419,3147,96
11419,4482,96
11419,5621,96
11419,6120,96
11419,6536,96
11419,6565,96
11419,7125,96
11419,8116,96
11419,8495,96
11419,8878,96
11419,9788,96
11419,10796,96
11419,11438,96
11419,12977,96
11419,13177,96
11420,10165,50
11420,477,73
11420,9373,74
11420,12127,82 94
11420,12328,82 94
11420,11322,83
11420,1777,85
11420,9767,85
11420,13459,85
11420,8651,86
11420,2287,89
11420,4940,89
11420,10651,89
11420,11310,89
11420,7965,93
11420,1131,94
11420,3960,94
11420,4148,94
11420,5460,94
11420,3929,95
11420,9530,95
11420,440,96
11420,2253,96
11420,5176,96
11420,5621,96
11420,5836,96
11420,6160,96
11420,6528,96
11420,8072,96
11420,8479,96
11420,8568,96
11420,9141,96
11420,9784,96
11420,10390,96
11420,11510,96
11420,12741,96
11421,11630,19
11422,2253,166
11422,6120,166
11422,6528,166
11422,7103,166
11422,8003,166
11422,8878,166
11422,8892,166
11422,9061,166
11422,9445,166
11422,9784,166
11422,10390,166
11422,11311,166
11422,11496,166
11422,10920,167
11422,12964,167
11422,13209,167
11422,13212,167
11422,13395,167
11422,13407,167
11422,13408,167
11422,13421,167
11422,13430,167
11423,2268,9
11423,12551,9
11423,5153,10
11423,8242,10 12
11423,8273,10 12
11423,5996,11
11423,8663,186
11423,10390,188
11423,432,189 190
11423,1370,191
11423,4396,191
11423,11852,191
11423,13317,191
11424,9784,73 96
11424,11983,73
11424,11576,80
11424,10943,82
11424,4540,85
11424,5294,85
11424,8683,85
11424,9767,85
11424,13459,85
11424,4353,86
11424,2771,89
11424,4940,89
11424,10651,89
11424,10690,89
11424,11310,89
11424,11853,89
11424,3843,93
11424,6559,93
11424,3929,95
11424,172,96
11424,440,96
11424,5621,96
11424,7125,96
11424,9197,96
11424,10390,96
11424,11510,96
11424,12767,98
11425,10607,9
11425,268,10 12
11425,2365,10 12
11425,2581,10 12
11425,2601,10 12
11425,3129,10 12
11425,3892,10
11425,5171,10 12
11425,5450,10
11425,9607,10 12
11425,10829,10 12
11425,11722,10
11425,13239,10
11425,10398,11 68
11425,4710,12
11425,6621,12
11425,4180,68
11425,7041,68
11425,8663,186
11425,10390,188
11425,14204,189
11425,4396,191
11426,3762,9
11426,11335,9
11426,1974,10
11426,3598,10 12
11426,3720,10
11426,4107,10 12
11426,5217,10 12
11426,5380,10
11426,5982,10 12
11426,6649,10 12
11426,6650,10 12
11426,8562,10
11426,9075,10 12
11426,10732,10
11426,10748,10
11426,97,11 225
11426,5566,11
11426,8664,11 225 232
11426,10791,12
11426,8663,186
11426,1131,189
11426,6121,191
11426,11852,191
11427,3762,13
11427,10572,13
11427,11410,13
11427,13532,13
11427,3556,14
11427,6415,14 230
11427,6642,14
11427,7538,14 230
11427,9254,14
11427,12570,14
11427,14022,14 230
11427,10390,226
11427,2571,227
11427,3101,227
11427,9136,227
11427,9767,227
11427,4353,228
11427,1846,230
11427,5834,230
11427,11343,231
11428,3481,9
11428,4890,9
11428,7962,9
11428,10518,9
11428,13393,9
11428,3665,11
11428,8393,11
11428,8674,11
11428,9466,11
11428,10195,11
11428,10456,11
11428,11848,11
11428,12043,11
11428,12374,11
11428,12436,11
11428,12484,11
11428,12895,11
11428,13291,11
11428,10165,50
11428,8663,186
11428,11983,188
11428,8489,189
11428,1259,191
11428,1267,191
11430,10165,50
11430,1696,227
11430,1712,227
11430,3101,227
11430,6418,227
11430,8432,227
11430,9767,227
11430,4353,228
11430,415,230
11430,1765,230
11430,5031,230
11430,7263,230
11430,9230,230
11430,12654,230
11431,8665,13
11431,1886,14
11431,3487,14
11431,11431,51
11431,10532,78
11431,9569,83
11431,1777,85
11431,4497,85
11431,13459,85
11431,13460,85
11431,4353,86
11431,1369,87
11431,10786,88
11431,490,89
11431,2287,89
11431,2771,89
11431,3225,89
11431,3994,89
11431,4940,89
11431,4964,89
11431,8525,89
11431,10094,89
11431,10651,89
11431,10690,89
11431,11310,89
11431,11343,89
11431,11853,89
11431,703,93
11431,3929,95
11431,10390,96
11432,5337,13
11432,12680,14
11432,10390,73 96
11432,10532,78
11432,9767,85
11432,4353,86
11432,10690,89
11432,11310,89
11432,11853,89
11432,1253,92
11432,2009,96
11432,3147,96
11432,5176,96
11432,5836,96
11432,6160,96
11432,8479,96
11432,8495,96
11432,9061,96
11432,10796,96
11432,11311,96
11432,11510,96
11432,11983,96
11432,12977,96
11432,13177,96
11432,13091,98
11433,5212,115
11433,5750,115
11433,5822,115
11433,6814,115
11433,7028,115 116
11433,7134,115
11433,7785,115
11433,10339,115
11433,11871,116
11433,5400,185
11433,8663,186
11433,11246,191
11433,5169,192
11433,13252,192
11433,4432,233
11433,8499,233
11434,8663,186
11434,13369,188
11434,13796,189
11434,1874,198 201
11434,2982,198 201
11434,3294,198
11434,3848,198 201
11434,7370,198 201
11434,12891,198
11434,13435,198
11434,455,201
11435,6820,13
11435,7962,13
11435,13393,13
11435,1942,14
11435,4802,14 92
11435,7646,14 99
11435,9067,14
11435,10730,14
11435,12702,14
11435,10165,50
11435,9784,73
11435,11983,73
11435,10532,78
11435,2827,79 98
11435,4656,85
11435,7791,85
11435,8683,85
11435,9767,85
11435,9966,85
11435,4353,86
11435,8759,86
11435,10651,89
11435,11310,89
11435,4431,93
11435,6559,93
11435,7965,93
11435,10390,96
11436,1818,209
11436,1861,209
11436,4741,209
11436,4756,209
11436,4772,209
11436,4921,209
11436,7289,209
11436,11049,209
11436,13003,209
11436,13005,209
11436,13006,209
11436,13008,209
11436,13009,209
11436,13010,209
11436,13012,209
11436,13016,209
11436,13017,209
11436,13023,209
11436,13026,209
11436,13028,209
11437,3984,199 200
11437,5036,199
11437,11682,199 200
11437,4693,200
11438,12878,18
11438,4607,34
11438,5521,34
11438,10013,121 129
11438,981,122
11438,2300,122
11438,4353,123
11438,9908,128
11438,11311,128 136 144
11438,160,129
11438,774,129
11438,2145,129
11438,2251,129
11438,2596,129
11438,2916,129
11438,3119,129
11438,3842,129
11438,5338,129
11438,9866,129
11438,12292,129
11438,12561,129
11438,12572,129
11438,13463,129
11438,10532,132 133 134 135
11438,5836,136
11438,7119,136
11438,9575,136
11438,9784,136
11438,10390,136 144
11438,2002,137
11438,6218,137
11438,8258,137
11438,10254,137
11438,440,144
11438,477,144
11438,523,144
11438,2068,144
11438,5621,144
11438,5700,144
11438,8072,144
11438,8479,144
11438,8568,144
11438,8582,144
11438,8878,144
11438,8937,144
11438,9141,144
11438,9561,144
11438,10054,144
11438,10960,144
11438,11497,144
11438,11983,144
11438,12365,144
11438,12880,144
11438,1430,163
11438,9191,163 165
11438,12990,163 165
11438,13209,163 165
11438,13212,163 165
11438,13430,163 165
11438,14230,163
11438,14246,163 165
11438,4584,164
11438,4586,164
11438,4587,164
11438,10662,165
11438,12964,165
11438,13000,165
11438,13380,165
11438,13381,165
11438,13395,165
11438,13407,165
11438,13408,165
11438,13421,165
11438,13461,165
11438,13805,165
11438,14234,165
11438,900,176
11438,7464,176
11438,9794,176
11438,10693,176
11438,4245,216
11438,7575,236
11439,3984,199
11439,11682,199
11439,4693,200
11439,5036,200
11440,5836,226
11440,10390,226
11440,1696,227
11440,1777,227
11440,4497,227
11440,6259,227
11440,13996,227
11440,5846,228
11440,12820,229
11440,1368,230
11440,2413,230
11440,2455,230
11440,3060,230
11440,3999,230
11440,4312,230
11440,6028,230
11440,8921,230
11441,12940,127
11441,11444,128
11441,13665,128
11441,10277,129
11441,14281,129 139
11441,4370,131
11441,10532,138
11442,11443,128
11442,13669,128
11442,14280,129 139
11442,4370,131
11442,10532,138
11443,12940,127
11443,11257,128
11443,11442,128
11443,13628,128
11443,13678,128
11443,14282,129 139
11443,4370,131
11443,10532,138
11444,12940,127
11444,11056,128
11444,11257,128
11444,11258,128
11444,11746,128
11444,11477,129
11444,4370,131
11444,10532,138
11445,6529,19 118
11445,10165,50
11446,10390,22
11446,8062,23
11446,1843,29
11446,2547,29
11446,13244,29
11446,13245,29
11446,425,34
11446,638,34
11446,1164,34
11446,1442,34
11446,1540,34
11446,2758,34
11446,3559,34
11446,3608,34
11446,7393,34
11446,7789,34
11446,8187,34
11446,8497,34
11446,10837,34
11446,10907,34
11446,11198,34
11446,11766,34
11446,11943,34
11446,10165,50
11446,11527,120 125
11446,11446,126
11446,1794,129
11446,4547,131
11446,3878,219
11446,5312,219
11446,5868,219
11446,6816,219
11446,6817,219
11446,7751,219
11446,7769,219
11446,8173,219
11446,8366,219
11446,9218,219
11446,13442,219
11446,1210,220
11446,3519,220
11447,4458,22
11447,9784,118
11447,463,129
11448,10532,39
11448,5890,185 201
11448,8249,185 201
11448,8663,186
11448,14330,189 190
11448,14459,190
11448,326,191
11448,4396,191
11448,11217,192
11448,7835,196
11448,7888,201
11449,2238,17
11449,2282,17
11449,7465,17
11449,6637,36
11449,1766,37
11449,2386,37
11449,4353,37
11449,4406,37
11449,5846,37
11449,6252,37
11449,7026,37
11449,8874,37
11449,10317,37
11449,4430,38
11449,5836,38
11449,6160,38
11449,6529,38
11449,6543,38
11449,8568,38
11449,8878,38
11449,9141,38
11449,11311,38
11449,11438,38
11449,11675,38
11449,10532,43 45 46
11449,10167,44
11449,10165,50
11449,11913,171
11449,9507,173
11450,5140,9
11450,12478,9
11450,701,10
11450,3250,10
11450,6274,10
11450,8411,10
11450,5814,11
11450,6396,11
11450,8663,186
11450,10390,188
11450,13807,189
11450,1370,191
11450,4441,191
11450,4510,191
11450,6121,191
11450,11852,191
11450,7835,196
11451,10165,50
11451,6800,159
11451,12019,159
11451,12355,159
11452,6637,36
11452,4353,37
11452,4425,38
11452,10390,38
11452,10165,50
11452,3960,171
11452,8079,173
11452,6351,176
11453,6521,9
11453,10774,9
11453,7733,180
11453,8663,186
11453,6529,188
11453,4396,191
11453,4441,191
11454,5335,13
11454,7057,13
11454,8673,13
11454,12090,13
11454,12092,13
11454,12093,13
11454,12099,13
11454,2150,14
11454,3426,14
11454,9061,73
11454,4539,78
11454,11322,83
11454,2571,85
11454,4656,85
11454,9767,85
11454,13459,85
11454,14050,85
11454,3225,89
11454,4940,89
11454,10690,89
11454,3929,95
11455,10030,120
11455,4524,129
11455,5509,129
11455,6117,129
11457,5369,102
11457,5420,186
11457,9784,188
11457,2529,192
11457,7835,196
11458,5337,13
11458,5372,13
11458,10342,13
11458,10396,13
11458,10582,13
11458,522,14
11458,9784,73
11458,10390,73 96
11458,2695,79
11458,6456,80
11458,10601,82
11458,10943,82
11458,11322,83
11458,3235,85
11458,4540,85
11458,9767,85
11458,2287,89
11458,10651,89
11458,10690,89
11458,5023,99
11459,6529,19 118
11459,10165,50
11459,9014,128
11459,11894,128
11459,1163,129
11460,6529,22
11460,11459,120
11461,8122,19 118
11462,4399,9
11462,4912,9
11462,12550,9
11462,12380,10 12
11462,4598,11
11462,7123,11
11462,7772,11
11462,11585,11
11462,11976,11
11462,12164,11
11462,13284,11
11462,13285,11
11462,5507,68
11462,8794,68
11462,12342,189 190
11462,4396,191
11462,7835,196
11463,786,8 15
11463,5033,8 15
11463,8075,8 15
11463,8891,8 15
11463,9277,8 15
11463,12515,14
11463,315,15
11463,2080,15
11463,5777,15
11463,6444,15
11463,7267,15
11463,8851,15
11463,9405,15
11463,10271,15
11463,14052,15
11463,10390,73
11463,1777,85
11463,4497,85
11463,6259,85
11463,8148,85
11463,13459,85
11463,4353,86
11463,1968,87
11463,5443,93
11463,3929,95
11464,13532,13
11464,544,14
11464,5892,14
11464,5912,14
11464,8976,14
11464,10848,14
11464,11158,14
11464,12556,14
11464,10165,50
11464,10390,226
11464,1696,227
11464,4434,227
11464,7699,227
11464,11116,227
11464,11736,227
11464,12100,227
11464,12434,227
11464,12765,227
11464,13996,227
11464,4353,228
11464,2087,230
11464,2777,230
11464,2794,230
11464,7925,230
11464,11343,231
11465,80,24
11465,1658,24
11465,1997,24
11465,9988,24
11465,13474,24
11465,2415,145
11465,3799,145
11465,4766,145
11465,9784,145
11465,10079,145
11465,10960,145
11465,11166,145
11465,11281,145
11465,4430,218
11466,8114,9
11466,10278,9
11466,12541,9
11466,12544,9
11466,10922,11 68
11466,1560,32 195
11466,12651,32
11466,1820,33
11466,2224,69
11466,5420,186
11466,10390,188
11466,14161,189
11466,1370,191
11466,2203,191
11466,4396,191
11466,5859,192
11466,10254,192
11467,10438,17
11467,10532,43 46 63 168
11467,10165,50
11467,11467,55 60
11467,5733,56
11467,6656,56
11467,8442,57
11467,9800,57
11467,314,58
11467,2070,58
11467,3834,58
11467,4423,58
11467,4582,58
11467,5764,58
11467,6753,58
11467,7351,58
11467,7653,58
11467,7779,58
11467,9068,58
11467,9137,58
11467,11624,58
11467,12029,58
11467,12296,58
11467,248,59
11467,536,59
11467,1517,59
11467,1900,59
11467,5593,59
11467,6644,59
11467,6791,59
11467,8861,59
11467,11086,59
11467,11492,59
11467,13214,59
11467,13924,59
11467,13964,59
11467,5706,64
11467,4370,131
11467,6764,169
11467,10390,172
11467,8549,173
11468,12534,13
11468,12550,13
11468,12567,13
11468,8015,14
11468,8018,14
11468,9429,14
11468,11774,14 71
11468,13930,14
11468,9084,73
11468,9784,73 96
11468,3805,77
11468,10532,78
11468,4475,80
11468,7448,80
11468,14118,80
11468,12147,84
11468,5919,85
11468,7790,85
11468,7791,85
11468,9032,85
11468,9767,85
11468,9966,85
11468,4353,86
11468,4093,87
11468,10690,89
11468,10129,92
11468,701,93
11468,491,94
11468,3929,95
11468,3147,96
11468,5176,96
11468,5621,96 97
11468,5836,96
11468,6528,96
11468,8116,96
11468,8582,96
11468,9965,96
11468,11510,96 97
11468,11983,96
11468,12977,96 97
11468,13177,96
11468,3814,99
11468,12596,99
11469,11983,19 118 119
11469,13582,129
11469,13583,129
11469,4574,131
11470,1981,149
11470,4726,149
11470,4787,149
11470,7838,149
11470,7947,149
11470,9907,149
11470,10466,149
11470,11888,149
11470,11968,149
11470,13427,149
11470,5853,150
11471,40,149
11471,187,149
11471,233,149
11471,301,149
11471,328,149
11471,346,149
11471,450,149
11471,602,149
11471,682,149
11471,708,149
11471,713,149
11471,893,149
11471,985,149
11471,1007,149
11471,1493,149
11471,1866,149
11471,1876,149
11471,1879,149
11471,2091,149
11471,2191,149
11471,2349,149
11471,2359,149
11471,2635,149
11471,2688,149
11471,2709,149
11471,2719,149
11471,2723,149
11471,2728,149
11471,2816,149
11471,2869,149
11471,2908,149
11471,3353,149
11471,3404,149
11471,4079,149
11471,4672,149
11471,4768,149
11471,5145,149
11471,5214,149
11471,5556,149
11471,6035,149
11471,7046,149
11471,7077,149
11471,7088,149
11471,7253,149
11471,8490,149
11471,8880,149
11471,8965,149
11471,8966,149
11471,9314,149
11471,9613,149
11471,9696,149
11471,9735,149
11471,9884,149
11471,10480,149
11471,10833,149
11471,10894,149
11471,11818,149
11471,11996,149
11471,12019,149
11471,12055,149
11471,13323,149
11471,13483,149
11471,13914,149
11471,13969,149
11471,14415,149
11471,11719,150
11472,4693,199 200
11472,5036,199 200
11472,11682,199 200
11472,3984,200
11472,8953,210
11472,9984,210
11473,7193,20 129
11473,9784,22 118
11473,192,129
11473,833,129
11473,4339,129
11474,2118,105
11474,2510,105
11474,2835,105
11474,3494,105
11474,3501,105
11474,3504,105
11474,3505,105
11474,3511,105
11474,3516,105
11474,3526,105
11474,4489,105
11474,4490,105
11474,4491,105
11474,4492,105
11474,4493,105
11474,4495,105
11474,4697,105
11474,5332,105
11474,6871,105
11474,7466,105
11474,7477,105
11474,7827,105
11474,8265,105
